customerKey,customerSortKey,ip_address,activity_timestamp,activity_date,app_name,domain_name,url,top_level_domain,user_agent
853,BROWSEHIST#92.41.159.61-1625605558000,92.41.159.61,1.62561E+12,7/6/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1284.0 Safari/537.13"
854,BROWSEHIST#76.170.27.179-1599476676000,76.170.27.179,1.59948E+12,5/5/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22"
855,BROWSEHIST#124.8.223.136-1611510292000,124.8.223.136,1.61151E+12,2/21/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
856,BROWSEHIST#255.112.235.2-1611441523000,255.112.235.2,1.61144E+12,7/11/2021,profile,rental.com,https://rental.com/profile.aspx,com,Mozilla/5.0 (Windows NT 6.2; rv:22.0) Gecko/20130405 Firefox/22.0
857,BROWSEHIST#50.177.162.6-1609023161000,50.177.162.6,1.60902E+12,1/13/2021,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 6.2; rv:22.0) Gecko/20130405 Firefox/22.0
858,BROWSEHIST#255.18.93.254-1595128997000,255.18.93.254,1.59513E+12,3/13/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.0; tr-TR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
859,BROWSEHIST#51.187.193.73-1614602298000,51.187.193.73,1.6146E+12,5/27/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; nl-nl) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
860,BROWSEHIST#124.133.235.75-1625666652000,124.133.235.75,1.62567E+12,3/6/2021,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130331 Firefox/21.0
861,BROWSEHIST#150.231.29.237-1617728242000,150.231.29.237,1.61773E+12,8/21/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1"
862,BROWSEHIST#45.16.77.174-1610744511000,45.16.77.174,1.61074E+12,8/22/2020,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2
863,BROWSEHIST#97.193.64.236-1595210213000,97.193.64.236,1.59521E+12,2/12/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/535.1"
864,BROWSEHIST#187.199.233.251-1597530430000,187.199.233.251,1.59753E+12,5/12/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
865,BROWSEHIST#179.99.161.163-1603778535000,179.99.161.163,1.60378E+12,10/1/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; zh-cn) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
866,BROWSEHIST#100.225.195.43-1625556367000,100.225.195.43,1.62556E+12,4/15/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1"
867,BROWSEHIST#1.127.38.189-1624821543000,1.127.38.189,1.62482E+12,7/15/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24"
868,BROWSEHIST#206.231.75.154-1596074714000,206.231.75.154,1.59607E+12,9/22/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; pl-pl) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5"
869,BROWSEHIST#56.16.166.148-1601788364000,56.16.166.148,1.60179E+12,8/25/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (iPhone; U; ru; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5"
870,BROWSEHIST#191.129.212.8-1620869710000,191.129.212.8,1.62087E+12,9/7/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.4; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
871,BROWSEHIST#73.11.244.157-1603616386000,73.11.244.157,1.60362E+12,8/8/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
872,BROWSEHIST#102.199.18.170-1616921878000,102.199.18.170,1.61692E+12,8/1/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Chrome/15.0.860.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/15.0.860.0"
873,BROWSEHIST#213.129.3.37-1623019642000,213.129.3.37,1.62302E+12,6/20/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1
874,BROWSEHIST#137.86.183.254-1609749244000,137.86.183.254,1.60975E+12,7/24/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0 Safari/533.16"
875,BROWSEHIST#213.97.242.129-1609474676000,213.97.242.129,1.60947E+12,1/29/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
876,BROWSEHIST#206.112.115.14-1617901043000,206.112.115.14,1.6179E+12,6/14/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22"
877,BROWSEHIST#194.63.156.114-1606234482000,194.63.156.114,1.60623E+12,6/14/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36"
878,BROWSEHIST#75.212.99.253-1609184113000,75.212.99.253,1.60918E+12,2/20/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
879,BROWSEHIST#237.61.5.150-1615853440000,237.61.5.150,1.61585E+12,1/17/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.652.0 Safari/534.17"
880,BROWSEHIST#170.224.104.133-1616978763000,170.224.104.133,1.61698E+12,4/4/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36"
881,BROWSEHIST#67.92.41.152-1606924444000,67.92.41.152,1.60692E+12,3/18/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1
882,BROWSEHIST#61.64.22.130-1617871113000,61.64.22.130,1.61787E+12,12/31/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.803.0 Chrome/14.0.803.0 Safari/535.1"
883,BROWSEHIST#146.67.33.240-1618996262000,146.67.33.240,1.619E+12,2/1/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5"
884,BROWSEHIST#216.9.31.220-1604374239000,216.9.31.220,1.60437E+12,2/7/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
885,BROWSEHIST#148.77.50.109-1613022345000,148.77.50.109,1.61302E+12,7/24/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 6.0; rv:14.0) Gecko/20100101 Firefox/14.0.1
886,BROWSEHIST#198.206.118.6-1596356879000,198.206.118.6,1.59636E+12,2/25/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
887,BROWSEHIST#1.121.140.215-1603770484000,1.121.140.215,1.60377E+12,4/5/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0 Safari/533.16"
888,BROWSEHIST#223.61.30.47-1599237984000,223.61.30.47,1.59924E+12,11/16/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
889,BROWSEHIST#57.30.248.75-1611182798000,57.30.248.75,1.61118E+12,3/12/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 5.0; en-en) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
890,BROWSEHIST#82.143.24.148-1604100678000,82.143.24.148,1.6041E+12,10/15/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; pl-pl) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5"
891,BROWSEHIST#59.115.23.219-1606256546000,59.115.23.219,1.60626E+12,10/7/2020,payment,rental.com,https://rental.com/payment.aspx,com,Googlebot/2.1 (+http://www.google.com/bot.html)
892,BROWSEHIST#64.135.114.223-1609667556000,64.135.114.223,1.60967E+12,1/26/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
893,BROWSEHIST#35.31.89.138-1597663599000,35.31.89.138,1.59766E+12,11/20/2020,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0
894,BROWSEHIST#74.39.231.232-1624649106000,74.39.231.232,1.62465E+12,9/9/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
895,BROWSEHIST#147.52.89.183-1597323797000,147.52.89.183,1.59732E+12,12/16/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; fr-ch) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
896,BROWSEHIST#117.244.252.128-1608131953000,117.244.252.128,1.60813E+12,2/16/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
897,BROWSEHIST#184.93.41.94-1602904742000,184.93.41.94,1.6029E+12,7/2/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
898,BROWSEHIST#154.32.80.159-1624405408000,154.32.80.159,1.62441E+12,4/3/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1"
899,BROWSEHIST#253.156.55.171-1610776880000,253.156.55.171,1.61078E+12,8/2/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
900,BROWSEHIST#183.15.236.137-1619279764000,183.15.236.137,1.61928E+12,10/21/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; nl-nl) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
901,BROWSEHIST#37.106.241.44-1621073484000,37.106.241.44,1.62107E+12,1/4/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 5.0; en-en) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
902,BROWSEHIST#223.89.82.110-1599994578000,223.89.82.110,1.59999E+12,9/25/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows; U; Windows NT 6.1; WOW64; en-US; rv:2.0.4) Gecko/20120718 AskTbAVR-IDW/3.12.5.17700 Firefox/14.0.1
903,BROWSEHIST#178.3.48.156-1619204506000,178.3.48.156,1.6192E+12,10/19/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
904,BROWSEHIST#106.156.78.212-1599776282000,106.156.78.212,1.59978E+12,7/21/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1"
905,BROWSEHIST#69.119.67.16-1609757510000,69.119.67.16,1.60976E+12,6/22/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.697.0 Safari/534.24"
906,BROWSEHIST#3.130.24.209-1626069932000,3.130.24.209,1.62607E+12,3/24/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
907,BROWSEHIST#56.241.216.249-1620038068000,56.241.216.249,1.62004E+12,6/16/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6"
908,BROWSEHIST#251.83.186.57-1625509171000,251.83.186.57,1.62551E+12,10/21/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1284.0 Safari/537.13"
909,BROWSEHIST#130.135.154.88-1615073799000,130.135.154.88,1.61507E+12,3/22/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; fr-fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5"
910,BROWSEHIST#126.122.59.81-1606216450000,126.122.59.81,1.60622E+12,8/26/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
911,BROWSEHIST#74.111.1.245-1602792958000,74.111.1.245,1.60279E+12,2/19/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
912,BROWSEHIST#155.123.119.146-1614751659000,155.123.119.146,1.61475E+12,2/3/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2"
913,BROWSEHIST#199.22.61.21-1605099348000,199.22.61.21,1.6051E+12,12/17/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1
914,BROWSEHIST#8.8.129.207-1600276337000,8.8.129.207,1.60028E+12,3/30/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1
915,BROWSEHIST#108.155.19.249-1601669053000,108.155.19.249,1.60167E+12,2/17/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1
916,BROWSEHIST#194.35.248.64-1608087566000,194.35.248.64,1.60809E+12,9/18/2020,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20120421 Firefox/11.0
917,BROWSEHIST#135.29.171.169-1618069059000,135.29.171.169,1.61807E+12,3/10/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4"
918,BROWSEHIST#26.92.208.160-1597857589000,26.92.208.160,1.59786E+12,2/28/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.13+ (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
919,BROWSEHIST#129.10.127.236-1594019901000,129.10.127.236,1.59402E+12,12/30/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
920,BROWSEHIST#10.183.210.149-1621093525000,10.183.210.149,1.62109E+12,10/9/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; it-it) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
921,BROWSEHIST#164.123.148.200-1617253462000,164.123.148.200,1.61725E+12,6/3/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
922,BROWSEHIST#144.73.25.241-1607308892000,144.73.25.241,1.60731E+12,3/17/2021,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0
923,BROWSEHIST#201.52.9.72-1620413124000,201.52.9.72,1.62041E+12,8/18/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
924,BROWSEHIST#31.235.72.25-1593864688000,31.235.72.25,1.59386E+12,6/2/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.517 Safari/537.36"
925,BROWSEHIST#84.96.128.9-1607947509000,84.96.128.9,1.60795E+12,10/29/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; sv-SE) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
926,BROWSEHIST#226.147.44.182-1612420238000,226.147.44.182,1.61242E+12,8/30/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (X11; Linux i686; rv:21.0) Gecko/20100101 Firefox/21.0
927,BROWSEHIST#12.43.14.121-1609998723000,12.43.14.121,1.61E+12,1/5/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36"
928,BROWSEHIST#164.83.34.115-1595941370000,164.83.34.115,1.59594E+12,1/4/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/10.0.649.0 Safari/534.17"
929,BROWSEHIST#120.176.42.162-1616132126000,120.176.42.162,1.61613E+12,1/12/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0
930,BROWSEHIST#55.48.67.41-1615534824000,55.48.67.41,1.61553E+12,4/11/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.814.0 Safari/535.1"
931,BROWSEHIST#26.115.28.14-1599974601000,26.115.28.14,1.59997E+12,4/27/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
932,BROWSEHIST#224.31.20.87-1622522638000,224.31.20.87,1.62252E+12,10/16/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/11.10 Chromium/18.0.1025.142 Chrome/18.0.1025.142 Safari/535.19"
933,BROWSEHIST#21.137.157.212-1615583802000,21.137.157.212,1.61558E+12,7/18/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; de-de) AppleWebKit/534.15+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
934,BROWSEHIST#83.224.25.238-1598063170000,83.224.25.238,1.59806E+12,12/31/2020,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/14.0.1
935,BROWSEHIST#23.52.160.37-1599480195000,23.52.160.37,1.59948E+12,6/17/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
936,BROWSEHIST#6.83.153.35-1606596403000,6.83.153.35,1.6066E+12,4/5/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
937,BROWSEHIST#109.147.103.177-1625897967000,109.147.103.177,1.6259E+12,12/27/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
938,BROWSEHIST#53.147.174.102-1625809385000,53.147.174.102,1.62581E+12,9/25/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36"
939,BROWSEHIST#122.142.28.82-1606411777000,122.142.28.82,1.60641E+12,6/23/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; ar) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
940,BROWSEHIST#90.106.55.32-1600872108000,90.106.55.32,1.60087E+12,2/16/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0
941,BROWSEHIST#153.167.86.23-1593798604000,153.167.86.23,1.5938E+12,12/18/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/11.10 Chromium/18.0.1025.142 Chrome/18.0.1025.142 Safari/535.19"
942,BROWSEHIST#71.228.137.232-1615273850000,71.228.137.232,1.61527E+12,6/4/2021,profile,rental.com,https://rental.com/profile.aspx,com,Mozilla/5.0 (X11; Linux i686; rv:21.0) Gecko/20100101 Firefox/21.0
943,BROWSEHIST#203.236.48.27-1612545903000,203.236.48.27,1.61255E+12,12/20/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; zh-tw) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
944,BROWSEHIST#1.101.207.115-1606474447000,1.101.207.115,1.60647E+12,3/31/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.20 (KHTML, like Gecko) Chrome/19.0.1036.7 Safari/535.20"
945,BROWSEHIST#245.16.34.149-1597369420000,245.16.34.149,1.59737E+12,9/22/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:33.0) Gecko/20100101 Firefox/33.0
946,BROWSEHIST#118.92.224.70-1622332225000,118.92.224.70,1.62233E+12,11/13/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24"
947,BROWSEHIST#198.5.163.195-1617148402000,198.5.163.195,1.61715E+12,12/28/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10"
948,BROWSEHIST#82.39.240.20-1608054768000,82.39.240.20,1.60805E+12,9/18/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1309.0 Safari/537.17"
